launch_service_provider,mission,name,net,pad,rocket,status
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-47,02/02/2003 12:59 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-2,Soyuz-FG | Soyuz TMA-2,04/26/2003 3:53 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Mars Express,Soyuz-FG | Mars Express,06/02/2003 5:45 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-10,06/08/2003 10:34 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Orlets-1 7,Soyuz-U-PVB | Orlets-1 7,08/12/2003 2:20 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-48,08/29/2003 1:47 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-3,Soyuz-FG | Soyuz TMA-3,10/18/2003 5:38 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Amos 2,Soyuz-FG | Amos 2,12/27/2003 9:30 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-11,01/29/2004 11:58 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-4,Soyuz-FG | Soyuz TMA-4,04/19/2004 3:19 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-49,05/25/2004 12:34 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 12,Tsiklon-2 | US-PM 12,05/28/2004 6 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 22,Zenit-2 | Tselina-2 22,06/10/2004 1:28 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-50,08/11/2004 5:03 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-5,Soyuz-FG | Soyuz TMA-5,10/14/2004 3:06 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-51,12/23/2004 10:19 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-52,02/28/2005 7:09 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-6,Soyuz-FG | Soyuz TMA-6,04/15/2005 12:46 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Foton-M No. 2,Soyuz-U-PVB | Foton-M No. 2,05/31/2005 noon,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-53,06/16/2005 11:09 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Galaxy 14,Soyuz-FG | Galaxy 14,08/13/2005 11:28 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-1KFT 21,Soyuz-U-PVB | Yantar-1KFT 21,09/02/2005 9:50 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-54,09/08/2005 1:07 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-7,Soyuz-FG | Soyuz TMA-7,10/01/2005 3:55 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Venus Express,Soyuz-FG | Venus Express,11/09/2005 3:33 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-55,12/21/2005 6:38 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Giove A,Soyuz-FG | Giove A,12/28/2005 5:19 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-8,Soyuz-FG | Soyuz TMA-8,03/30/2006 2:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-56,04/24/2006 4:03 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Resurs-DK,Soyuz-U-PVB | Resurs-DK,06/15/2006 8 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-57,06/24/2006 3:08 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 13,Tsiklon-2 | US-PM 13,06/25/2006 4 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Orlets-1 8,Soyuz-U-PVB | Orlets-1 8,09/14/2006 1:41 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-9,Soyuz-FG | Soyuz TMA-9,09/18/2006 4:08 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),METOP A,Soyuz 2.1a/Fregat | METOP A,10/19/2006 4:28 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a/Fregat,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-58,10/23/2006 1:40 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),COROT,Soyuz 2.1b/Fregat | COROT,12/27/2006 2:23 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b/Fregat,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-59,01/18/2007 2:12 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-10,Soyuz-FG | Soyuz TMA-10,04/07/2007 5:31 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-60,05/12/2007 3:25 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 65,69,71,72","Soyuz-FG | Globalstar 65,69,71,72",05/29/2007 8:31 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 23,Zenit 2M | Tselina-2 23,06/29/2007 10 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit 2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-61,08/02/2007 5:33 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Foton-M No. 3,Soyuz-U-PVB | Foton-M No. 3,09/14/2007 11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-11,Soyuz-FG | Soyuz TMA-11,10/10/2007 1:22 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 66,67,68,70","Soyuz-FG | Globalstar 66,67,68,70",10/20/2007 8:12 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Radarsat-2,Soyuz-FG | Radarsat-2,12/14/2007 1:17 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-62,12/23/2007 7:12 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-63,02/05/2008 1:02 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-12,Soyuz-FG | Soyuz TMA-12,04/08/2008 11:16 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Giove-B,Soyuz-FG | Giove-B,04/26/2008 10:16 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-64,05/14/2008 8:22 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-65,09/10/2008 7:50 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-13,Soyuz-FG | Soyuz TMA-13,10/12/2008 7:01 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-01M,Soyuz U | Progress M-01M,11/26/2008 12:38 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-66,02/10/2009 5:49 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-14,Soyuz-FG | Soyuz TMA-14,03/26/2009 11:49 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-02M,Soyuz U | Progress M-02M,05/07/2009 6:37 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-15,Soyuz-FG | Soyuz TMA-15,05/27/2009 10:34 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-67,07/24/2009 10:56 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Meteor-M 1,Soyuz 2.1b/Fregat | Meteor-M 1,09/17/2009 3:55 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b/Fregat,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-16,Soyuz-FG | Soyuz TMA-16,09/30/2009 7:14 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-03M,10/15/2009 1:14 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-MIM2,11/10/2009 2:22 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-17,Soyuz-FG | Soyuz TMA-17,12/20/2009 9:52 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-04M (36P),02/03/2010 3:45 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-18,Soyuz FG | Soyuz TMA-18,04/02/2010 4:04 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-05M (37P),04/28/2010 5:15 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-19,Soyuz FG | Soyuz TMA-19,06/15/2010 9:35 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-06M (38P),06/30/2010 3:35 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-07M (39P),09/10/2010 10:22 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-01M,Soyuz-FG | Soyuz TMA-01M,10/07/2010 11:10 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-08M (40P),10/27/2010 3:11 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-20,Soyuz FG | Soyuz TMA-20,12/15/2010 7:09 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Elektro-L No.1,Zenit-3F | Elektro-L No.1,01/20/2011 12:29 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit 3F,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-09M (41P),01/28/2011 1:31 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-21,Soyuz FG | Soyuz TMA-21,04/04/2011 10:18 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-10M (42P),04/27/2011 1:05 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-02M,Soyuz FG | Soyuz TMA-02M,06/07/2011 2:12 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-11M (43P),06/21/2011 2:38 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Spektr-R (RadioAstron),Zenit-3F | Spektr-R (RadioAstron),07/18/2011 2:31 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit 3F,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-12M (44P),08/24/2011 midnight,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-13M (45P),10/30/2011 10:11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Zenit 2M | Fobos-Grunt & Yinghuo-1,11/08/2011 8:16 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit 2M,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-22,Soyuz-FG | Soyuz TMA-22,11/14/2011 4:14 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-03M,Soyuz FG | Soyuz TMA-03M,12/21/2011 1:16 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-14M (46P),01/25/2012 11:06 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-15M (47P),04/20/2012 12:50 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-04M,Soyuz FG | Soyuz TMA-04M,05/15/2012 3:01 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-05M,Soyuz FG | Soyuz TMA-05M,07/15/2012 2:40 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-FG/Fregat | Kanopus-V No.1 & BelKA-2,07/22/2012 6:41 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-16M (48P),08/01/2012 7:35 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-06M,Soyuz FG | Soyuz TMA-06M,10/23/2012 10:51 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-17M (49P),10/31/2012 7:41 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-07M,Soyuz FG | Soyuz TMA-07M,12/19/2012 12:12 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-18M (50P),02/11/2013 2:41 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-08M,Soyuz FG | Soyuz TMA-08M,03/28/2013 8:43 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz 2.1a | Bion-M No. 1,04/19/2013 10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-19M (51P),Soyuz-U | Progress M-19M (51P),04/24/2013 10:12 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-09M,Soyuz FG | Soyuz TMA-09M,05/28/2013 8:31 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Resurs-P No.1,Soyuz 2.1b | Resurs-P No.1,06/25/2013 5:28 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-20M (52P),Soyuz-U | Progress M-20M (52P),07/27/2013 8:45 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-10M,Soyuz FG | Soyuz TMA-10M,09/25/2013 8:58 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-11M,Soyuz FG | Soyuz TMA-11M,11/07/2013 4:14 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-21M (53P),Soyuz-U | Progress M-21M (53P),11/25/2013 8:53 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-22M (54P),02/05/2014 4:23 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-12M,Soyuz FG | Soyuz TMA-12M,03/25/2014 9:17 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-23M (55P),Soyuz-U | Progress M-23M (55P),04/09/2014 3:26 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),EgyptSat 2,Soyuz-U | EgyptSat 2 / Ø§ÙŠØ¬ÙŠØ¨Øª Ø³Ø§Øª,04/16/2014 4:20 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-13M,Soyuz FG | Soyuz TMA-13M,05/28/2014 7:57 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,"Soyuz-2.1b/Fregat | Meteor-M No.2, MKA-PN2, DX-1, UKube-1, TechDemoSat-1, SkySat-2, AISSat-2",07/08/2014 3:58 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b/Fregat,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz 2.1a | Foton-M No. 4,07/18/2014 8:50 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-24M (56P),07/23/2014 9:44 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-14M,Soyuz FG | Soyuz TMA-14M,09/25/2014 8:25 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress M-25M (57P),Soyuz 2.1a | Progress M-25M (57P),10/29/2014 7:09 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-15M,Soyuz FG | Soyuz TMA-15M,11/23/2014 9:01 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz 2.1b | Resurs-P No.2,12/26/2014 6:55 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-26M,02/17/2015 11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-16M,Soyuz FG | Soyuz TMA-16M,03/27/2015 7:42 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz 2.1a | Progress M-27M,04/28/2015 7:09 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Progress M-28M (60P),Soyuz U | Progress M-28M (60P),07/03/2015 4:55 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),ISS 44,Soyuz-FG | Soyuz TMA-17M,07/22/2015 9:02 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-18M,Soyuz FG | Soyuz TMA-18M,09/02/2015 4:37 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-29M (61P),10/01/2015 4:49 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Electro-L No.2,Zenit-3F | Elektro-L No.2,12/11/2015 1:45 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit 3F,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-19M,Soyuz FG | Soyuz TMA-19M,12/15/2015 11:03 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS (62P),Soyuz 2.1a | Progress MS (62P),12/21/2015 8:44 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
