launch_service_provider,mission,name,net,pad,rocket,status
China Aerospace Science and Technology Corporation,Gaofen Multimode,Long March 4B | Gaofen Multimode,07/03/2020 3:10 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Chuangxin 3A (02),Long March 2D | Chuangxin 3A (02),07/04/2020 11:44 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,APStar-6D,Long March 3B/E | APStar-6D,07/09/2020 12:11 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
ExPace,Maiden Flight,Kuaizhou-11 | Maiden Flight,07/10/2020 4:17 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou-11,Launch Failure
China Aerospace Science and Technology Corporation,Tianwen-1 (Mars Global Remote Sensing Orbiter and Small Rover),Long March 5 | Tianwen-1 (Mars Global Remote Sensing Orbiter and Small Rover),07/23/2020 4:41 a.m.,"101 | Wenchang Space Launch Site, People's Republic of China",Long March 5,Launch Successful
China Aerospace Science and Technology Corporation,Ziyuan-3-03,Long March 4B | Ziyuan-3-03,07/25/2020 3:13 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-9-04,Long March 2D | Gaofen-9-04,08/06/2020 4:01 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-9-05,Long March 2D | Gaofen-9-05,08/23/2020 2:27 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Chinese Reusable Space Vehicle,Long March 2F/G | Chinese Reusable Space Vehicle,09/04/2020 7:30 a.m.,"Launch Area 4 (SLS-1 / 921) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-11-02,Long March 4B | Gaofen-11-02,09/07/2020 5:57 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
ExPace,Jilin-1-02C,Kuaizhou-1A | Jilin-1-02C,09/12/2020 5:02 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Failure
China Aerospace Science and Technology Corporation,Jilin-1 High Resolution 03B 01-06 & 03C 01-03,Long March 11 | Jilin-1 High Resolution 03B 01-06 & 03C 01-03,09/15/2020 1:23 a.m.,DeBo 3 mobile launch platform | Sea Launch,Long March 11,Launch Successful
China Aerospace Science and Technology Corporation,Haiyang 2C,Long March 4B | Haiyang 2C,09/21/2020 5:40 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,"Huanjing 2A, 2B","Long March 4B | Huanjing 2A, 2B",09/27/2020 3:23 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen 13,Long March 3B/E | Gaofen 13,10/11/2020 4:57 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan-30-07,Long March 2C | Yaogan-30-07,10/26/2020 3:19 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Satellogic x 10,Long March 6 | Satellogic x 10,11/06/2020 3:19 a.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
Galactic Energy,Tianqi-11,Ceres-1 | Tianqi-11,11/07/2020 7:12 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Ceres-1,Launch Successful
China Aerospace Science and Technology Corporation,Tiantong-1-02,Long March 3B | Tiantong-1-02,11/12/2020 3:59 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Chang'e 5,Long March 5 | Chang'e 5,11/23/2020 8:30 p.m.,"101 | Wenchang Space Launch Site, People's Republic of China",Long March 5,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen 14,Long March 3B/E | Gaofen 14,12/06/2020 3:58 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,GECAM,Long March 11 | GECAM,12/09/2020 8:14 p.m.,"Mobile Launcher Pad | Xichang Satellite Launch Center, People's Republic of China",Long March 11,Launch Successful
China Aerospace Science and Technology Corporation,XJY-7 & others,Long March 8 | XJY-7 & others,12/22/2020 4:40 a.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 8,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4C | Yaogan-33(R),12/27/2020 3:44 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Tiantong-1-03,Long March 3B/E | Tiantong-1-03,01/19/2021 4:25 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4C | Yaogan-31-02,01/29/2021 4:47 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
iSpace,—,Hyperbola-1 | Unknown,02/01/2021 8:15 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Hyperbola-1,Launch Failure
China Aerospace Science and Technology Corporation,TJSW-6,Long March 3B | TJSW-6,02/04/2021 3:36 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4C | Yaogan-31-03,02/24/2021 2:22 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Shiyan 9 (XJY-6-02),Long March 7A | Shiyan 9 (XJY-6-02),03/11/2021 5:51 p.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 7A,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4C | Yaogan-31-04,03/13/2021 2:19 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-12-02,Long March 4C | Gaofen-12-02,03/30/2021 10:45 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4B | Shiyan-6-03,04/08/2021 11:01 p.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,"Qilu-1, Qilu-4 & others","Long March 6 | Qilu-1, Qilu-4 & others",04/27/2021 3:20 a.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
China Aerospace Science and Technology Corporation,Tianhe,Long March 5B | Tianhe,04/29/2021 3:23 a.m.,"101 | Wenchang Space Launch Site, People's Republic of China",Long March 5B,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 34,Long March 4C | Yaogan 34,04/30/2021 7:27 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan-30-08,Long March 2C | Yaogan-30-08,05/06/2021 6:11 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Haiyang 2D,Long March 4B | Haiyang 2D,05/19/2021 4:03 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Tianzhou-2,Long March 7 | Tianzhou-2,05/29/2021 12:55 p.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 7,Launch Successful
China Aerospace Science and Technology Corporation,Fengyun-4B,Long March 3B | Fengyun-4B,06/02/2021 4:17 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Beijing-3,Long March 2D | Beijing-3,06/11/2021 3:03 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Shenzhou 12,Long March 2F/G | Shenzhou 12,06/17/2021 1:22 a.m.,"Launch Area 4 (SLS-1 / 921) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan-30-09,Long March 2C | Yaogan-30-09,06/18/2021 6:30 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Jilin-1 Wideband-01B & High Resolution 03D,Long March 2D | Jilin-1 Wideband-01B & High Resolution 03D,07/03/2021 2:51 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Fengyun-3E,Long March 4C | Fengyun-3E,07/04/2021 11:28 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Tianlian 1-05,Long March 3C/E | Tianlian 1-05,07/06/2021 3:53 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Zhongzi Group 02 (Ningxia-1-02),Long March 6 | Zhongzi Group 02 (Ningxia-1-02),07/09/2021 11:59 a.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan-30-10,Long March 2C | Yaogan-30-10,07/19/2021 12:19 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Tianhui-1-04,Long March 2D | Tianhui-1-04,07/29/2021 4:01 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
iSpace,Jilin-1 Mofang-01A (?),Hyperbola-1 | Jilin-1 Mofang-01A (?),08/03/2021 7:39 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Hyperbola-1,Launch Failure
China Aerospace Science and Technology Corporation,KL-Beta,Long March 6 | KL-Beta,08/04/2021 11:01 a.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
China Aerospace Science and Technology Corporation,Zhongxing 2E (Chinasat 2E),Long March 3B | Zhongxing 2E (Chinasat 2E),08/05/2021 4:30 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Tianhui-2-02,Long March 4B | Tianhui-2-02,08/18/2021 10:32 p.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,RSW-01 - 03,Long March 2C/YZ-1S | RSW-01 - 03,08/24/2021 11:15 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2C/YZ-1S,Launch Successful
China Aerospace Science and Technology Corporation,TJSW-7,Long March 3B | TJSW-7,08/24/2021 3:41 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-5-02,Long March 4C | Gaofen-5-02,09/07/2021 3:01 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,ChinaSat 9B,Long March 3B | ChinaSat 9B,09/09/2021 11:50 a.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Tianzhou-3,Long March 7 | Tianzhou-3,09/20/2021 7:10 a.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 7,Launch Successful
ExPace,Jilin-1-02D,Kuaizhou-1A | Jilin-1-02D,09/27/2021 6:19 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,Shiyan 10,Long March 3B/E | Shiyan 10,09/27/2021 8:20 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Xihe (CHASE),Long March 2D | Xihe (CHASE),10/14/2021 10:51 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Shenzhou 13,Long March 2F/G | Shenzhou 13,10/15/2021 4:23 p.m.,"Launch Area 4 (SLS-1 / 921) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Shijian 21,Long March 3B | Shijian 21,10/24/2021 1:27 a.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
ExPace,Jilin-1-02F,Kuaizhou-1A | Jilin-1-02F,10/27/2021 6:19 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan-32-02,Long March 2C/YZ-1S | Yaogan-32-02,11/03/2021 7:43 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2C/YZ-1S,Launch Successful
China Aerospace Science and Technology Corporation,SDGSAT-1,Long March 6 | SDGSAT-1,11/05/2021 2:19 a.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 35 A/B/C,Long March 2D | Yaogan 35 A/B/C,11/06/2021 3 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-11-03,Long March 4B | Gaofen-11-03,11/20/2021 1:51 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-3 02,Long March 4C | Gaofen-3 02,11/22/2021 11:45 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
ExPace,Shiyan 11,Kuaizhou-1A | Shiyan 11,11/24/2021 11:41 p.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,ChinaSat 1D,Long March 3B | ChinaSat 1D,11/26/2021 4:40 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
Galactic Energy,Golden Bauhinia 1-03 & others,Ceres-1 | Golden Bauhinia 1-03 & others,12/07/2021 4:12 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Ceres-1,Launch Successful
China Aerospace Science and Technology Corporation,Shijian 6 Group 05,Long March 4B | Shijian 6 Group 05,12/10/2021 12:11 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Tianlian 2-02,Long March 3B | Tianlian 2-02,12/13/2021 4:09 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
ExPace,GeeSAT X 2,Kuaizhou 1A | GeeSat x2,12/15/2021 2 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Failure
China Aerospace Science and Technology Corporation,Shiyan 12-01 & 02,Long March 7A | Shiyan 12-01 & 02,12/23/2021 10:12 a.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 7A,Launch Successful
China Aerospace Science and Technology Corporation,Zhiyuan 1-02E,Long March 4C | Ziyuan 1-02E & CAS-9,12/26/2021 3:11 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Tianhui 4,Long March 2D | Tianhui 4,12/29/2021 11:13 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,TJSW-9,Long March 3B | TJSW-9,12/29/2021 4:43 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Shiyan 13,Long March 2D | Shiyan 13,01/17/2022 2:35 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,L-SAR 01A,Long March 4C | L-SAR 01A,01/25/2022 11:44 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,L-SAR 01B,Long March 4C | L-SAR 01B,02/26/2022 11:44 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 8 (Core Only) | Hainan-1 to 4 & others,02/27/2022 3:06 a.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 8 (Core Only),Launch Successful
China Aerospace Science and Technology Corporation,Yinhe-1 (x6),Long March 2C | Yinhe-1 (x6),03/05/2022 6:01 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 34-02,Long March 4C | Yaogan 34-02,03/17/2022 7:09 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Demo Flight (Pujiang-2 & Tiankun-2),Long March 6A | Demo Flight (Pujiang-2 & Tiankun-2),03/29/2022 9:50 a.m.,"Launch Complex 9A | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6A,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 11 | Tianping-2 A/B/C,03/30/2022 2:29 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Long March 11,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-3 03,Long March 4C | Gaofen-3 03,04/06/2022 11:47 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,ChinaSat 6D,Long March 3B | ChinaSat 6D,04/15/2022 noon,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,Daqi-1 (AEMS),Long March 4C | Daqi-1 (AEMS),04/15/2022 6:16 p.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,SuperView Neo 1-01 & 02,Long March 2C | SuperView Neo 1-01 & 02,04/29/2022 4:11 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Jilin-1 Gaofen 03D-04 to 07 & 04A,Long March 11 | Jilin-1 HR-03D-04 to 07 & 04A,04/30/2022 3:30 a.m.,Tai Rui mobile launch platform | Sea Launch,Long March 11,Launch Successful
China Aerospace Science and Technology Corporation,Jilin-1 Wideband-01C & High Resolution 03D-27 to 33,Long March 2D | Jilin-1 Wideband-01C & High Resolution 03D-27 to 33,05/05/2022 2:38 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Tianzhou-4,Long March 7 | Tianzhou-4,05/09/2022 5:56 p.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 7,Launch Successful
iSpace,Jilin-1 Mofang-01A(R),Hyperbola-1 | Jilin-1 Mofang-01A(R),05/13/2022 7:09 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Hyperbola-1,Launch Failure
China Aerospace Science and Technology Corporation,RSW-04 - 06,Long March 2C/YZ-1S | RSW-04 - 06,05/20/2022 10:30 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2C/YZ-1S,Launch Successful
China Aerospace Science and Technology Corporation,Geely Constellation Group 01,Long March 2C | Geely Constellation Group 01,06/02/2022 4 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Shenzhou 14,Long March 2F/G | Shenzhou 14,06/05/2022 2:44 a.m.,"Launch Area 4 (SLS-1 / 921) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
ExPace,—,Kuaizhou 1A | Tianxing-1,06/22/2022 2:08 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 35 Group 02,Long March 2D | Yaogan 35 Group 02,06/23/2022 2:22 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Gaofen-12-03,Long March 4C | Gaofen-12-03,06/27/2022 3:46 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
China Aerospace Science and Technology Corporation,Tianlian 2-03,Long March 3B/E | Tianlian 2-03,07/12/2022 4:30 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,SuperView Neo 2-01 & 02,Long March 2C | SuperView Neo 2-01 & 02,07/15/2022 10:57 p.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,Wentian,Long March 5B | Wentian,07/24/2022 6:22 a.m.,"101 | Wenchang Space Launch Site, People's Republic of China",Long March 5B,Launch Successful
CAS Space,—,Kinetica 1 | Maiden Flight,07/27/2022 4:12 a.m.,"Launch Area 130 | Jiuquan Satellite Launch Center, People's Republic of China",Kinetica 1,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 35 Group 03,Long March 2D | Yaogan 35 Group 03,07/29/2022 1:28 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Terrestrial Ecosystem Carbon Inventory Satellite (TECIS),Long March 4B | Terrestrial Ecosystem Carbon Inventory Satellite (TECIS),08/04/2022 3:08 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,Chinese Reusable Space Vehicle,Long March 2F/G | Chinese Reusable Space Vehicle,08/04/2022 4 p.m.,"Launch Area 4 (SLS-1 / 921) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
Galactic Energy,Taijing-1-01 & 02,Ceres-1 | Taijing-1-01 & 02,08/09/2022 4:11 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Ceres-1,Launch Successful
China Aerospace Science and Technology Corporation,"Jilin-1 High Resolution 03D-09, 35 to 43 & Infrared A01 to 06","Long March 6 | Jilin-1 High Resolution 03D-09, 35 to 43 & Infrared A01 to 06",08/10/2022 4:50 a.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 35 Group 04,Long March 2D | Yaogan 35 Group 04,08/19/2022 5:37 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
ExPace,Chuangxin-16,Kuaizhou-1A | Chuangxin-16,08/23/2022 2:36 a.m.,"Mobile Launcher Pad | Xichang Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,Beijing-3B,Long March 2D | Beijing-3B,08/24/2022 3:01 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 33-02,Long March 4C | Yaogan 33-02,09/02/2022 11:44 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
ExPace,CentiSpace-1 S3 & S4,Kuaizhou-1A | CentiSpace-1 S3 & S4,09/06/2022 2:24 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 35 Group 05,Long March 2D | Yaogan 35 Group 05,09/06/2022 4:19 a.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,ChinaSat 1E,Long March 7A | ChinaSat 1E,09/13/2022 1:18 p.m.,"201 | Wenchang Space Launch Site, People's Republic of China",Long March 7A,Launch Successful
China Aerospace Science and Technology Corporation,Yunhai-1-03,Long March 2D | Yunhai-1-03,09/20/2022 11:15 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
ExPace,Shiyan 14 & Shiyan 15,Kuaizhou-1A | Shiyan 14 & Shiyan 15,09/24/2022 10:55 p.m.,"Mobile Launcher Pad | Taiyuan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
China Aerospace Science and Technology Corporation,Yaogan 36,Long March 2D | Yaogan 36,09/26/2022 1:38 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Technology Corporation,Shiyan 16 A/B & Shiyan 17,Long March 6 | Shiyan 16 A/B & Shiyan 17,09/26/2022 11:50 p.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
China Aerospace Science and Technology Corporation,CentiSpace-1 S5 & S6,Long March 11 | CentiSpace-1 S5 & S6,10/07/2022 1:10 p.m.,DeFu-15002 mobile launch platform | Sea Launch,Long March 11,Launch Successful
